Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706742588197_170578231_1.JPEG,170578231,"60  Wilton Rd. , Unit# Penthouse 4B",Westport,ACTV,06/26/2023,CO,,2437,2437,6,2,2/1,"2 Car Garage, Attached Garage, Unit Garage, Assigned Parking",2023,287,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",99999,,3880000,99999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",1433,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,Yes,"Direct Waterfront, River, Water Community, View",,Central Air,"Hydro Air, Zoned",Natural Gas,,"Balcony, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/117252B860A01345E063D501100A18EF/HD_1708041839209_170579726_1.JPEG,170579726,"41  Richmondville Ave. , Unit# 109",Westport,ACTV,06/28/2023,CO,,1300,1300,4,2,2/0,"2 Car Garage, Detached Garage",2022,285,"Elevator, Exercise Room/Health Club, Pool",0,,1495000,0,B_A,,,1314,Yes,Monthly,No,Staples,Coleytown,"Golf Course, Library, Paddle Tennis, Public Rec Facilities, Tennis Courts",Yes,No,,06/28/2023,Central Air,Gas on Gas,,,"Terrace, Lighting, Hot Tub, Patio",Coleytown,"Heated, Spa, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/092D718AD4AC1391E0631401100AD3C1/HD_1698943520267_170580656_1.JPEG,170580656,"98  Brookfield St. , Unit# A",Hartford,ACTV,03/23/2024,CO,,1911,1911,8,4,1/1,"0 Car Garage, 4 Total Spaces, None, Paved, Unassigned Parking, Driveway",2023,178,Guest Parking,18760,,315000,1294,MX-2,,"Storm Doors, Storm Windows",360,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Library, Private School(s), Public Rec Facilities, Public Transportation, Walk to Bus Lines",No,Yes,River,10/18/2023,Central Air,Hot Air,Propane,,"Gutters, Lighting",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706743206268_170578228_1.JPEG,170578228,"60  Wilton Rd. , Unit# 3B",Westport,ACTV,12/07/2023,CO,,2437,2437,6,2,2/1,"2 Car Garage, Attached Garage, Unit Garage, Assigned Parking",2023,260,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",999999,,2850000,999999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",1433,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall, Tennis Courts",No,Yes,"Direct Waterfront, River, Water Community, View",,Central Air,"Hydro Air, Zoned",Natural Gas,,"Balcony, Covered Deck, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999744086_170583223_1.JPEG,170583223,"15  Whiting Farms Ln. , Unit# 15",East Lyme,ACTV,07/10/2023,CO,,1571,1571,6,2,2/1,"2 Car Garage, Attached Garage",2023,273,,0,,550900,9999999,SU,,Thermopane Windows,354,Yes,Monthly,No,East Lyme,Per Board of Ed,"Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999546010_170583213_1.JPEG,170583213,"43  Whiting Farms Ln. , Unit# 43",East Lyme,ACTV,09/12/2023,CO,,1571,1571,6,2,2/1,"2 Car Garage, Attached Garage",2023,223,,0,,542500,999999999,SU,,Thermopane Windows,400,Yes,Monthly,No,East Lyme,Per Board of Ed,"Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0801DB721AA7C327E063D501100A9125/HD_1697658315189_170605081_1.JPEG,170605081,819  Connecticut Ave.,Bridgeport,ACTV,03/25/2024,CP,,750,750,4,2,1/0,"0 Car Garage, Off Street Parking",1908,173,,1679300,,74000,9999,RC,,,490,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,No,No,Access,03/25/2024,Window Unit,Baseboard,Natural Gas,,Porch-Enclosed,,,,
https://smartmls-assets.cdn-connectmls.com/pics/053FE8A783B3CADBE0631401100A4AE6/HD_1694625923268_170597815_1.JPEG,170597815,"403  Chestnut Cir. , Unit# 76",Middlebury,UC-CTS,04/09/2024,CO,,2292,2292,5,2,2/0,"2 Car Garage, Attached Garage",2023,208,Club House,21000,,665600,999999999,PRD,,,510,Yes,Monthly,No,Pomperaug,Per Board of Ed,"Health Club, Shopping/Mall",No,No,Not Applicable,,Central Air,Heat Pump,Electric,Per Board of Ed,Deck,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/08B7F8FC3097147BE0631401100A2234/HD_1698441882733_170607187_1.JPEG,170607187,"7  River Rd. , Unit# H-3 Boat Slip",Greenwich,ACTV,10/27/2023,CO,,50,50,1,0,0/0,"0 Car Garage, Other",2000,167,None,0,,85000,0,WB,,,192,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,Yes,"Direct Waterfront, Water Community",,None,Other,Other,,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/07AF0031ECD73578E063D501100A9A99/P_1697297999624_170604371_1.JPEG,170604371,"2  Fraser Pl. , Unit# A",Hartford,ACTV,04/04/2024,CO,,1078,1078,4,2,1/1,"1 Car Garage, Detached Garage",1920,177,None,28665,,78000,1976,NX-2,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Electric,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0760CD277B762079E063D501100A228D/HD_1696961437376_170603357_1.JPEG,170603357,"184  Pequot Ave. , Unit# 205",New London,ACTV,04/09/2024,CO,,776,776,4,2,2/0,"0 Car Garage, None",1962,115,"Club House, Elevator, Exercise Room/Health Club",65660,,164900,2445,0,,,565,Yes,Monthly,No,New London,Per Board of Ed,"Basketball Court, Library, Medical Facilities, Park, Playground/Tot Lot, Public Transportation",No,Yes,"River, Walk to Water, Dock or Mooring",,Wall Unit,Baseboard,Natural Gas,,Sidewalk,Dover Jackson,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F1103F79A4A3DA7E063D501100AF27A/HD_1705416828962_170602505_1.JPEG,170602505,"325  Lafayette St. , Unit# 4204",Bridgeport,ACTV - OUR,03/01/2024,CO,,897,897,5,2,1/0,"1 Car Garage, Off Street Parking, Parking Lot, Security",1890,186,Park,62670,,185000,2723,MUP,,,373,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Walk to Water,,Central Air,Other,Other,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E10E59181FECDF0E063D501100A96F0/HD_1704322322842_170598346_1.JPEG,170598346,"41  Richmondville Ave. , Unit# 209",Westport,ACTV,09/18/2023,CO,,1410,1410,5,2,2/0,"2 Car Garage, Detached Garage",2022,203,"Elevator, Exercise Room/Health Club, Pool",0,,1595000,0,B_A,,"Generator, Thermopane Windows",1425,Yes,Monthly,No,Staples,Coleytown,"Golf Course, Library, Paddle Tennis, Public Rec Facilities, Tennis Courts",Yes,No,,,Central Air,Gas on Gas,,,"Terrace, Lighting, Hot Tub, Patio",Coleytown,"Heated, Spa, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/0935A259AF2149FAE063D501100AD6F7/HD_1699015988862_170605187_1.JPEG,170605187,"12  Deer Creek Dr. , Unit# 12",Madison,ACTV,04/04/2024,CO,,2347,1619,5,3,2/1,"3 Car Garage, 3 Total Spaces, Attached Garage, Paved, Driveway",1998,8,,281300,,660000,8431,RU-1,,"Generator, Thermopane Windows",140,Yes,Monthly,No,Daniel Hand,Per Board of Ed,"Golf Course, Health Club, Library, Public Rec Facilities, Shopping/Mall, Tennis Courts",No,No,Not Applicable,04/04/2024,"Ceiling Fans, Central Air",Hot Air,Oil,Per Board of Ed,"Porch-Enclosed, Deck",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0994CBA6F21035D6E0631401100AA5BB/HD_1699391698164_170609242_1.JPEG,170609242,20  Hillcrest Dr.,Woodbridge,ACTV,03/09/2024,CO,,1938,1938,6,3,2/1,"2 Car Garage, Attached Garage",2024,153,"Club House, Exercise Room/Health Club, Pool",0,,599000,0,residential,,Energy Star Rated,400,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Health Club, Park, Public Rec Facilities",No,No,Not Applicable,03/09/2024,Central Air,Hot Air,Natural Gas,Per Board of Ed,Patio,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0946A4D3AA254B86E0631401100A5005/HD_1699076524172_170607621_1.JPEG,170607621,"731  Quinnipiac Ave. , Unit# 731",New Haven,ACTV,03/03/2024,CO,,1335,1335,5,2,1/0,"0 Car Garage, Off Street Parking",1900,99,None,98420,,250000,3661,RM1,,"Programmable Thermostat, Storm Doors, Storm Windows",300,Yes,Monthly,No,Wilbur Cross,Jepson,"Library, Medical Facilities, Park, Playground/Tot Lot, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,"River, Walk to Water",,Central Air,"Gas on Gas, Hot Air",Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C07EEEF7DFD5AE9E063D501100A41CD/HD_1702093167494_170614170_1.JPEG,170614170,"10  Morse Ave. , Unit# 10",West Haven,ACTV,12/08/2023,CO,,1800,1800,6,3,2/1,"2 Car Garage, Under House Garage, Off Street Parking, On Street Parking",2022,122,Guest Parking,0,,619900,999999999,Condo,,"Programmable Thermostat, Storm Windows, Thermopane Windows",329,Yes,Monthly,No,West Haven,Seth G. Haley,"Medical Facilities, Public Transportation",No,Yes,"Water Community, Beach, View, Walk to Water",,Central Air,Hot Air,Natural Gas,Carrigan,"Balcony, Deck, Lighting, Sidewalk",Bailey,,,
https://smartmls-assets.cdn-connectmls.com/pics/097F6424BC5472D4E0631401100A1401/HD_1699305259737_170609016_1.JPEG,170609016,"34  Heritage Cir. , Unit# B",Southbury,ACTV,04/08/2024,CO,,1716,1716,6,3,2/0,"1 Car Garage, Detached Garage",1976,150,"Pool, Tennis Courts",216500,,487500,4871,Residential,,,501,Yes,Monthly,No,Regional District 15,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Shopping/Mall, Stables/Riding",Yes,No,Not Applicable,04/08/2024,Central Air,Heat Pump,Electric,,"Deck, Gutters",Per Board of Ed,"In Ground Pool, Safety Fence",,
https://smartmls-assets.cdn-connectmls.com/pics/151D8EBEB2A95DE4E0631401100AC35A/HD_1712066939123_6329952295691201783.JPEG,24007491,"142  Beard Dr. , Unit# 142",New Milford,NEW,04/02/2024,CO,,1222,1222,4,2,1/1,"2 Car Garage, Tandem",1995,7,,128240,,325000,3716,Prd/R2,,,333.31,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Private School(s), Public Transportation",Yes,No,,,Window Unit,Baseboard,Electric,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706742292179_170591039_1.JPEG,170591039,"60  Wilton Rd. , Unit# 2C",Westport,ACTV,08/14/2023,CO,,3460,3460,8,4,3/1,"2 Car Garage, Unit Garage",2023,238,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",999999,,3699000,999999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat",2044,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,Yes,"Direct Waterfront, Water Community, Beach Rights, View",,Central Air,Zoned,Natural Gas,,"Balcony, Lighting, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/0B01660FD2936AAAE063D501100AF6A1/HD_1701063394656_170607645_1.JPEG,170607645,"23  Court A, Bldg. #16",Bridgeport,ACTV,11/27/2023,CP,,800,800,4,2,1/0,"0 Car Garage, 1 Total Spaces, None, Paved, Off Street Parking, Assigned Parking",1943,133,,0,,89900,999999999,Res,,,567,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Library, Medical Facilities, Park, Playground/Tot Lot, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,,"Ceiling Fans, Wall Unit, Window Unit",Radiant,Natural Gas,,Sidewalk,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0BF1F532DE45CB65E0631401100A945F/HD_1702035192701_170613917_1.JPEG,170613917,"807  Summer Hill Dr. , Unit# 807",South Windsor,ACTV,03/21/2024,CO,,2236,1466,7,3,2/1,"1 Car Garage, Detached Garage",1983,55,"Club House, Guest Parking, Pool",176100,,325000,5836,MFAA,,,445,Yes,Monthly,No,Per Board of Ed,Orchard Hill,"Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Shopping/Mall",Yes,No,Not Applicable,,Central Air,Heat Pump,Electric,,"Balcony, Porch",Edwards,"Pool House, In Ground Pool, Safety Fence, Concrete",,
https://smartmls-assets.cdn-connectmls.com/pics/10EF820B2F175E9AE0631401100A6485/HD_1707489906601_170612701_1.JPEG,170612701,948  Mackenzie Ln.,Oxford,ACTV,03/09/2024,CO,,2252,2252,8,2,3/0,"2 Car Garage, Attached Garage",2023,131,"Bocci Court, Club House, Exercise Room/Health Club, Pool",0,,760000,,res,,,392,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Putting Green",No,No,Not Applicable,03/09/2024,Central Air,Hot Air,Natural Gas,Per Board of Ed,"Deck, Porch-Wrap Around",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C7B30FFB8511F6AE063D501100ACE41/HD_1702572621447_170613309_1.JPEG,170613309,"40  Firetown Rd. , Unit# 19",Simsbury,ACTV,04/06/2024,CO,,584,584,3,1,1/0,"0 Car Garage, 1 Total Spaces, Assigned Parking",1984,124,"Elevator, Guest Parking",25410,,55900,809,R-40,"Accessible Bath, Bath Grab Bars, Raised Toilet",,1256,Yes,Monthly,No,Simsbury,Per Board of Ed,"Golf Course, Health Club, Medical Facilities, Public Pool, Public Rec Facilities, Public Transportation, Shopping/Mall",No,No,Not Applicable,04/06/2024,Wall Unit,Baseboard,Electric,,"Patio, Sidewalk",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1449F2FDC4DE16FCE063D501100A515E/HD_1711200089132_0N8A3193.JPEG,24002616,30  Dutton Place Way.,Glastonbury,NEW,04/06/2024,CO,,1837,1337,8,2,1/1,"1 Car Garage, 3 Total Spaces, Detached Garage, Other, Paved, Assigned Parking",1980,3,Guest Parking,149200,,330000,4627,PAD,,Programmable Thermostat,395,Yes,Monthly,No,Glastonbury,Naubuc,"Golf Course, Health Club, Lake, Library, Medical Facilities, Park, Public Pool, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,Per Board of Ed,"Sidewalk, Deck, Lighting",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0952FEDD43CC7D84E0631401100A8A94/HD_1699100605410_170608536_1.JPEG,170608536,"512  Popes Island Rd. , Unit# 512",Milford,ACTV,11/04/2023,CO,,1645,1645,5,2,2/0,"0 Car Garage, Paved",1992,156,"Basketball Court, Club House, Health Club, Pool, Tennis Courts",202800,,449000,5510,WDD,,,527,Yes,Monthly,No,Jonathan Law,J. F. Kennedy,,Yes,Yes,Direct Waterfront,11/25/2023,Central Air,Hot Air,Natural Gas,,Patio,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/057A53B4A4EC72B8E0631401100AABAF/HD_1694872940854_170598171_1.JPEG,170598171,"184  Pequot Ave. , Unit# 403",New London,ACTV,09/16/2023,CO,,445,445,3,1,1/0,"0 Car Garage, On Street Parking",1962,205,Exercise Room/Health Club,42560,,142500,1585,WD,,,325,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Private School(s), Shopping/Mall, Walk to Bus Lines",No,Yes,"Direct Waterfront, Dock or Mooring, Walk to Water",01/09/2024,None,Baseboard,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/05D65C63CC9B0F00E0631401100A9AEA/HD_1695302871858_170599021_1.JPEG,170599021,23  Hannah Way,Harwinton,ACTV,09/21/2023,CO,,1500,1500,4,2,2/0,"2 Car Garage, Attached Garage, Driveway, Paved",2023,200,"Gardening Area, Guest Parking, Park",0,,435000,0,residential,,"Energy Star Rated, Home Energy Rating, Extra Insulation, Generator Ready, Ridge Vents",170,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Health Club, Medical Facilities, Public Rec Facilities, Shopping/Mall, Tennis Courts",No,No,View,,Central Air,Hot Air,Propane,,"Deck, Patio",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/07BCE0E555176546E0631401100ABFB4/HD_1697403670762_170604414_1.JPEG,170604414,"3  Water St. , Unit# 304",Groton,ACTV,04/05/2024,CO,,1082,1082,4,2,2/0,"1 Car Garage, Parking Garage",2020,176,Elevator,415380,,800000,10096,MDD,,"Programmable Thermostat, Thermopane Windows",1223,Yes,Quarterly,No,Per Board of Ed,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Public Transportation, Shopping/Mall",No,No,,04/05/2024,Split System,"Hot Air, Wall Unit",Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/06E6441471536EACE0631401100A5A6D/HD_1696438988919_170602153_1.JPEG,170602153,"115  River Rd. , Unit# 12",Greenwich,ACTV,03/22/2024,CO,,1926,1926,6,3,2/1,"1 Car Garage, Assigned Parking",1984,206,"Exercise Room/Health Club, Guest Parking",525000,,1595000,6109,R-6,,,625,Yes,Monthly,No,Greenwich,Cos Cob,,No,Yes,"Direct Waterfront, Dock or Mooring",12/06/2023,Central Air,Hot Air,Electric,,,Central,,,
https://smartmls-assets.cdn-connectmls.com/pics/0801DB721AA7C327E063D501100A9125/HD_1697661599869_170604902_1.JPEG,170604902,"173  Russo Ave. , Unit# 504",East Haven,ACTV,03/08/2024,CO,,1170,1170,4,2,1/0,"1 Car Garage, 1 Total Spaces, Attached Garage, Assigned Parking",1988,175,Guest Parking,101990,,189900,3182,RA-1,,,339,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,"Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,03/08/2024,Ceiling Fans,Hot Air,Natural Gas,,Covered Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/08F13D0EC65C6B43E063D501100A7B3F/HD_1698689417027_170607528_1.JPEG,170607528,"20  Village Cir. , Unit# 20",Guilford,ACTV,11/10/2023,CO,,2318,2318,5,2,2/1,"2 Car Garage, Under House Garage",2024,150,,0,,819900,0,R1,,,0,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Library, Park, Public Pool, Tennis Courts, Walk to Bus Lines",No,No,Not Applicable,,Central Air,Hot Water,Natural Gas,,"Garden Area, Gutters, Lighting",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0946A4D3AA254B86E0631401100A5005/HD_1699067688760_170607057_1.JPEG,170607057,"16  Village Cir. , Unit# 16",Guilford,ACTV,11/10/2023,CO,,2246,2246,5,2,2/1,"2 Car Garage, Under House Garage",2024,150,,0,,789900,0,R1,,,0,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Library, Park, Public Pool, Tennis Courts, Walk to Bus Lines",No,No,Not Applicable,,Central Air,Hot Water,Propane,,"Garden Area, Gutters, Lighting",,,,
https://smartmls-assets.cdn-connectmls.com/pics/091A36E41C581AE3E063D501100AF77A/HD_1698853934012_170606427_1.JPEG,170606427,"50  Glenbrook Rd. , Unit# 1F",Stamford,ACTV,04/01/2024,CO,,939,939,3,1,1/0,"1 Car Garage, Covered Garage, Parking Garage, Assigned Parking",1973,159,,195500,,279000,4934,RH,,,624,Yes,Monthly,No,Stamford,Newfield,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall, Tennis Courts",Yes,No,Not Applicable,01/28/2024,"Wall Unit, Zoned","Hot Air, Steam, Zoned","Natural Gas, Oil",,,Rippowam,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/1182A7FECB6F7176E063D501100A6575/HD_1708108764596_170608388_1.JPEG,170608388,"616  Hope St. , Unit# F",Stamford,ACTV,11/02/2023,CO,,2616,1776,7,4,1/1,"2 Car Garage, 2 Total Spaces, Paved",2002,158,,236870,,529000,5889,RM1,,,175,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,02/21/2024,Central Air,Zoned,Oil,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0998A9C9761C252AE0631401100AF7B0/HD_1699449438829_170609316_1.JPEG,170609316,"32  Lake Dr. , Unit# 18",Somers,ACTV,11/08/2023,CO,,1950,1950,6,2,2/0,"2 Car Garage, Attached Garage",2023,152,,0,,649900,0,A-1,"32' Minimum Door Widths, Hallways 36+ Inches Wide","Energy Star Rated, Programmable Thermostat",431,Yes,Monthly,No,Somers,Somers,,No,No,Not Applicable,01/29/2024,Central Air,Hot Air,Propane,,Porch,,,,
https://smartmls-assets.cdn-connectmls.com/pics/102FB8FD6B2BAE8AE063D501100A2B7A/HD_1706643564217_170609458_1.JPEG,170609458,"51  Old Springfield Rd. , Unit# 123",Stafford,ACTV,11/08/2023,CP,,500,500,3,1,1/0,"0 Car Garage, 2 Total Spaces, None, Off Street Parking",1988,153,"Basketball Court, Bocci Court, Club House, Playground/Tot Lot, Tennis Courts",20000,,42500,300,AAA,,,334,Yes,Quarterly,No,Stafford,Per Board of Ed,Lake,No,No,,,None,Hot Air,Propane,Per Board of Ed,"Shed, Covered Deck",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0428D0495262230FE063D501100ABA2D/HD_1693446100309_170594234_1.JPEG,170594234,"38  Edgewater Commons Ln. , Unit# 38",Westport,ACTV,04/01/2024,CO,,1500,1500,5,2,2/1,"2 Car Garage, 2 Total Spaces, Detached Garage",1985,178,,373600,,725000,6751,A,,,550,Yes,Monthly,No,Staples,Per Board of Ed,"Golf Course, Health Club, Library, Park, Tennis Courts",No,No,Walk to Water,04/01/2024,Central Air,Heat Pump,Electric,,"Garden Area, Terrace",,,,
https://smartmls-assets.cdn-connectmls.com/pics/09BCDD40B60A12E9E0631401100A2AD0/HD_1699558185186_170609636_1.JPEG,170609636,"66  High St. , Unit# 48",Guilford,ACTV,11/09/2023,CO,,2163,2163,5,3,2/1,"2 Car Garage, Parking Garage, Assigned Parking",2023,151,,0,,1900000,0,RES,"Hallways 36+ Inches Wide, Handicap Parking, Roll-In Shower",,1214,Yes,Monthly,No,Guilford,Per Board of Ed,,Yes,Yes,"Direct Waterfront, Water Community, View",,Central Air,Hot Air,Natural Gas,Baldwin,"Balcony, French Doors, Gutters, Lighting, Sidewalk, Underground Sprinkler, Underground Utilities",Adams,Indoor Pool,,
